id,title,description,availability,condition,link,image_link,brand,color,material,size,google_product_category,sale price,price
ORS669,Orchid Sky Chiffon Maxi,Orchid Sky Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Orchid+Sky+Chiffon+Maxi?id=5930,https://paavay.aalam.cloud/aalam/stock/item/5930/image/_/face-img,Paavay,PURPLE,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1791.0 INR,1990.0 INR
ORS670,Orchid Sky Chiffon Maxi,Orchid Sky Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Orchid+Sky+Chiffon+Maxi?id=5931,https://paavay.aalam.cloud/aalam/stock/item/5931/image/_/face-img,Paavay,PURPLE,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1791.0 INR,1990.0 INR
ORS671,Orchid Sky Chiffon Maxi,Orchid Sky Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Orchid+Sky+Chiffon+Maxi?id=5932,https://paavay.aalam.cloud/aalam/stock/item/5932/image/_/face-img,Paavay,PURPLE,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1791.0 INR,1990.0 INR
ORS672,Orchid Sky Chiffon Maxi,Orchid Sky Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Orchid+Sky+Chiffon+Maxi?id=5933,https://paavay.aalam.cloud/aalam/stock/item/5933/image/_/face-img,Paavay,PURPLE,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1791.0 INR,1990.0 INR
MAXI672,Sketch Chiffon Maxi,Sketch Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Sketch+Chiffon+Maxi?id=5936,https://paavay.aalam.cloud/aalam/stock/item/5936/image/_/face-img,Paavay,Peach,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1861.5 INR,2190.0 INR
MAXI673,Sketch Chiffon Maxi,Sketch Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Sketch+Chiffon+Maxi?id=5937,https://paavay.aalam.cloud/aalam/stock/item/5937/image/_/face-img,Paavay,Peach,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1861.5 INR,2190.0 INR
MAXI674,Sketch Chiffon Maxi,Sketch Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Sketch+Chiffon+Maxi?id=5938,https://paavay.aalam.cloud/aalam/stock/item/5938/image/_/face-img,Paavay,Peach,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1861.5 INR,2190.0 INR
MAXI675,Sketch Chiffon Maxi,Sketch Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Sketch+Chiffon+Maxi?id=5939,https://paavay.aalam.cloud/aalam/stock/item/5939/image/_/face-img,Paavay,Peach,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1861.5 INR,2190.0 INR
MAXI676,Sketch Chiffon Maxi,Sketch Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Sketch+Chiffon+Maxi?id=5940,https://paavay.aalam.cloud/aalam/stock/item/5940/image/_/face-img,Paavay,Peach,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1861.5 INR,2190.0 INR
MAXI677,Sketch Chiffon Maxi,Sketch Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Sketch+Chiffon+Maxi?id=5941,https://paavay.aalam.cloud/aalam/stock/item/5941/image/_/face-img,Paavay,Peach,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1861.5 INR,2190.0 INR
MAXI678,Sketch Chiffon Maxi,Sketch Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Sketch+Chiffon+Maxi?id=5942,https://paavay.aalam.cloud/aalam/stock/item/5942/image/_/face-img,Paavay,Peach,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1861.5 INR,2190.0 INR
MIDI679,Fiery Flora Midi,Fiery Flora Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Fiery+Flora+Midi?id=5943,https://paavay.aalam.cloud/aalam/stock/item/5943/image/_/face-img,Paavay,RED,LINEN,XS,Apparel & Accessories > Clothing > Dresses,1687.25 INR,1985.0 INR
MIDI680,Fiery Flora Midi,Fiery Flora Midi,in stock,new,https://paavay.aalam.cloud/store/item/Fiery+Flora+Midi?id=5944,https://paavay.aalam.cloud/aalam/stock/item/5944/image/_/face-img,Paavay,RED,LINEN,S,Apparel & Accessories > Clothing > Dresses,1687.25 INR,1985.0 INR
MIDI681,Fiery Flora Midi,Fiery Flora Midi,in stock,new,https://paavay.aalam.cloud/store/item/Fiery+Flora+Midi?id=5945,https://paavay.aalam.cloud/aalam/stock/item/5945/image/_/face-img,Paavay,RED,LINEN,M,Apparel & Accessories > Clothing > Dresses,1687.25 INR,1985.0 INR
MIDI682,Fiery Flora Midi,Fiery Flora Midi,in stock,new,https://paavay.aalam.cloud/store/item/Fiery+Flora+Midi?id=5946,https://paavay.aalam.cloud/aalam/stock/item/5946/image/_/face-img,Paavay,RED,LINEN,L,Apparel & Accessories > Clothing > Dresses,1687.25 INR,1985.0 INR
MIDI683,Fiery Flora Midi,Fiery Flora Midi,in stock,new,https://paavay.aalam.cloud/store/item/Fiery+Flora+Midi?id=5947,https://paavay.aalam.cloud/aalam/stock/item/5947/image/_/face-img,Paavay,RED,LINEN,XL,Apparel & Accessories > Clothing > Dresses,1687.25 INR,1985.0 INR
MIDI684,Fiery Flora Midi,Fiery Flora Midi,in stock,new,https://paavay.aalam.cloud/store/item/Fiery+Flora+Midi?id=5948,https://paavay.aalam.cloud/aalam/stock/item/5948/image/_/face-img,Paavay,RED,LINEN,XXL,Apparel & Accessories > Clothing > Dresses,1687.25 INR,1985.0 INR
MIDI685,Fiery Flora Midi,Fiery Flora Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Fiery+Flora+Midi?id=5949,https://paavay.aalam.cloud/aalam/stock/item/5949/image/_/face-img,Paavay,RED,LINEN,XXXL,Apparel & Accessories > Clothing > Dresses,1687.25 INR,1985.0 INR
MIDI686,Confetti pop Chiffon Midi,Confetti pop Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Confetti+pop+Chiffon+Midi?id=5950,https://paavay.aalam.cloud/aalam/stock/item/5950/image/_/face-img,Paavay,PINK,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1598.0 INR,1880.0 INR
MIDI687,Confetti pop Chiffon Midi,Confetti pop Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Confetti+pop+Chiffon+Midi?id=5951,https://paavay.aalam.cloud/aalam/stock/item/5951/image/_/face-img,Paavay,PINK,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1598.0 INR,1880.0 INR
MIDI688,Confetti pop Chiffon Midi,Confetti pop Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Confetti+pop+Chiffon+Midi?id=5952,https://paavay.aalam.cloud/aalam/stock/item/5952/image/_/face-img,Paavay,PINK,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1598.0 INR,1880.0 INR
MIDI689,Confetti pop Chiffon Midi,Confetti pop Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Confetti+pop+Chiffon+Midi?id=5953,https://paavay.aalam.cloud/aalam/stock/item/5953/image/_/face-img,Paavay,PINK,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1598.0 INR,1880.0 INR
MIDI690,Confetti pop Chiffon Midi,Confetti pop Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Confetti+pop+Chiffon+Midi?id=5954,https://paavay.aalam.cloud/aalam/stock/item/5954/image/_/face-img,Paavay,PINK,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1598.0 INR,1880.0 INR
MIDI691,Confetti pop Chiffon Midi,Confetti pop Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Confetti+pop+Chiffon+Midi?id=5955,https://paavay.aalam.cloud/aalam/stock/item/5955/image/_/face-img,Paavay,PINK,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1598.0 INR,1880.0 INR
MIDI692,Confetti pop Chiffon Midi,Confetti pop Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Confetti+pop+Chiffon+Midi?id=5956,https://paavay.aalam.cloud/aalam/stock/item/5956/image/_/face-img,Paavay,PINK,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1598.0 INR,1880.0 INR
MIDI693,Trellis A-line Midi,Trellis A-line Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5957,https://paavay.aalam.cloud/aalam/stock/item/5957/image/_/face-img,Paavay,PINK,Cotton,XS,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI694,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5958,https://paavay.aalam.cloud/aalam/stock/item/5958/image/_/face-img,Paavay,PINK,Cotton,S,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI695,Trellis A-line Midi,Trellis A-line Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5959,https://paavay.aalam.cloud/aalam/stock/item/5959/image/_/face-img,Paavay,PINK,Cotton,M,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI696,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5960,https://paavay.aalam.cloud/aalam/stock/item/5960/image/_/face-img,Paavay,PINK,Cotton,L,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI697,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5961,https://paavay.aalam.cloud/aalam/stock/item/5961/image/_/face-img,Paavay,PINK,Cotton,XL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI698,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5962,https://paavay.aalam.cloud/aalam/stock/item/5962/image/_/face-img,Paavay,PINK,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI699,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5963,https://paavay.aalam.cloud/aalam/stock/item/5963/image/_/face-img,Paavay,PINK,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI670,Ombre Mosaic Chiffon Midi,Ombre Mosaic Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Ombre+Mosaic+Chiffon+Midi?id=5964,https://paavay.aalam.cloud/aalam/stock/item/5964/image/_/face-img,Paavay,Black,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI671,Ombre Mosaic Chiffon Midi,Ombre Mosaic Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Ombre+Mosaic+Chiffon+Midi?id=5965,https://paavay.aalam.cloud/aalam/stock/item/5965/image/_/face-img,Paavay,Black,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI672,Ombre Mosaic Chiffon Midi,Ombre Mosaic Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Ombre+Mosaic+Chiffon+Midi?id=5966,https://paavay.aalam.cloud/aalam/stock/item/5966/image/_/face-img,Paavay,Black,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI673,Ombre Mosaic Chiffon Midi,Ombre Mosaic Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Ombre+Mosaic+Chiffon+Midi?id=5967,https://paavay.aalam.cloud/aalam/stock/item/5967/image/_/face-img,Paavay,Black,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI674,Ombre Mosaic Chiffon Midi,Ombre Mosaic Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Ombre+Mosaic+Chiffon+Midi?id=5968,https://paavay.aalam.cloud/aalam/stock/item/5968/image/_/face-img,Paavay,Black,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
MIDI675,Ombre Mosaic Chiffon Midi,Ombre Mosaic Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Ombre+Mosaic+Chiffon+Midi?id=5970,https://paavay.aalam.cloud/aalam/stock/item/5970/image/_/face-img,Paavay,Black,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
676,Ombre Mosaic Chiffon Midi,Ombre Mosaic Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Ombre+Mosaic+Chiffon+Midi?id=5971,https://paavay.aalam.cloud/aalam/stock/item/5971/image/_/face-img,Paavay,Black,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1610.75 INR,1895.0 INR
XS/SLEEVELSS,Trellis A-line Midi,Trellis A-line Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5972,https://paavay.aalam.cloud/aalam/stock/item/5972/image/_/face-img,Paavay,PINK,Cotton,XS,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
S/SLEEVELESS,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5973,https://paavay.aalam.cloud/aalam/stock/item/5973/image/_/face-img,Paavay,PINK,Cotton,S,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
M/SLEEVELSS,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5974,https://paavay.aalam.cloud/aalam/stock/item/5974/image/_/face-img,Paavay,PINK,Cotton,M,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
L/SLEEVELSS,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5975,https://paavay.aalam.cloud/aalam/stock/item/5975/image/_/face-img,Paavay,PINK,Cotton,L,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
XL/SLEEVELSS,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5976,https://paavay.aalam.cloud/aalam/stock/item/5976/image/_/face-img,Paavay,PINK,Cotton,XL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
XXL/SLEEVELSS,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5977,https://paavay.aalam.cloud/aalam/stock/item/5977/image/_/face-img,Paavay,PINK,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
XXXL/SLEEVELSS,Trellis A-line Midi,Trellis A-line Midi,in stock,new,https://paavay.aalam.cloud/store/item/Trellis+A-line+Midi?id=5978,https://paavay.aalam.cloud/aalam/stock/item/5978/image/_/face-img,Paavay,PINK,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MAXI681,Smudge Chiffon Midi,Smudge Chiffon Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Smudge+Chiffon+Midi?id=5979,https://paavay.aalam.cloud/aalam/stock/item/5979/image/_/face-img,Paavay,Black,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1393.0 INR,1990.0 INR
MAXI682,Smudge Chiffon Midi,Smudge Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Smudge+Chiffon+Midi?id=5981,https://paavay.aalam.cloud/aalam/stock/item/5981/image/_/face-img,Paavay,Black,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1393.0 INR,1990.0 INR
MAXI683,Smudge Chiffon Midi,Smudge Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Smudge+Chiffon+Midi?id=5982,https://paavay.aalam.cloud/aalam/stock/item/5982/image/_/face-img,Paavay,Black,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1393.0 INR,1990.0 INR
MAXI684,Smudge Chiffon Midi,Smudge Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Smudge+Chiffon+Midi?id=5983,https://paavay.aalam.cloud/aalam/stock/item/5983/image/_/face-img,Paavay,Black,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1393.0 INR,1990.0 INR
MAXI685,Smudge Chiffon Midi,Smudge Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Smudge+Chiffon+Midi?id=5984,https://paavay.aalam.cloud/aalam/stock/item/5984/image/_/face-img,Paavay,Black,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1393.0 INR,1990.0 INR
MAXI686,Smudge Chiffon Midi,Smudge Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Smudge+Chiffon+Midi?id=5985,https://paavay.aalam.cloud/aalam/stock/item/5985/image/_/face-img,Paavay,Black,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1393.0 INR,1990.0 INR
MAXI687,Smudge Chiffon Midi,Smudge Chiffon Midi,in stock,new,https://paavay.aalam.cloud/store/item/Smudge+Chiffon+Midi?id=5986,https://paavay.aalam.cloud/aalam/stock/item/5986/image/_/face-img,Paavay,Black,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1393.0 INR,1990.0 INR
MIDI701,Black Spade Fit and Flare Midi,Black Spade Fit and Flare Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Spade+Fit+and+Flare+Midi?id=5987,https://paavay.aalam.cloud/aalam/stock/item/5987/image/_/face-img,Paavay,Black,Cotton,XS,Apparel & Accessories > Clothing > Dresses,,1680.0 INR
MIDI702,Black Spade Fit and Flare Midi,Black Spade Fit and Flare Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Spade+Fit+and+Flare+Midi?id=5988,https://paavay.aalam.cloud/aalam/stock/item/5988/image/_/face-img,Paavay,Black,Cotton,S,Apparel & Accessories > Clothing > Dresses,,1680.0 INR
MIDI703,Black Spade Fit and Flare Midi,Black Spade Fit and Flare Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Spade+Fit+and+Flare+Midi?id=5989,https://paavay.aalam.cloud/aalam/stock/item/5989/image/_/face-img,Paavay,Black,Cotton,M,Apparel & Accessories > Clothing > Dresses,,1680.0 INR
MIDI704,Black Spade Fit and Flare Midi,Black Spade Fit and Flare Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Spade+Fit+and+Flare+Midi?id=5990,https://paavay.aalam.cloud/aalam/stock/item/5990/image/_/face-img,Paavay,Black,Cotton,L,Apparel & Accessories > Clothing > Dresses,,1680.0 INR
MIDI705,Black Spade Fit and Flare Midi,Black Spade Fit and Flare Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Spade+Fit+and+Flare+Midi?id=5991,https://paavay.aalam.cloud/aalam/stock/item/5991/image/_/face-img,Paavay,Black,Cotton,XL,Apparel & Accessories > Clothing > Dresses,,1680.0 INR
MIDI706,Black Spade Fit and Flare Midi,Black Spade Fit and Flare Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Spade+Fit+and+Flare+Midi?id=5992,https://paavay.aalam.cloud/aalam/stock/item/5992/image/_/face-img,Paavay,Black,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,,1680.0 INR
MIDI707,Black Spade Fit and Flare Midi,Black Spade Fit and Flare Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Spade+Fit+and+Flare+Midi?id=5993,https://paavay.aalam.cloud/aalam/stock/item/5993/image/_/face-img,Paavay,Black,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,,1680.0 INR
MIDI708,Black & White Checks Midi,Black & White Checks Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+%26+White+Checks+Midi?id=5994,https://paavay.aalam.cloud/aalam/stock/item/5994/image/_/face-img,Paavay,Black,Cotton,XS,Apparel & Accessories > Clothing > Dresses,895.0 INR,1790.0 INR
MIDI709,Black & White Checks Midi,Black & White Checks Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+%26+White+Checks+Midi?id=5995,https://paavay.aalam.cloud/aalam/stock/item/5995/image/_/face-img,Paavay,Black,Cotton,S,Apparel & Accessories > Clothing > Dresses,895.0 INR,1790.0 INR
MIDI710,Black & White Checks Midi,Black & White Checks Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+%26+White+Checks+Midi?id=5996,https://paavay.aalam.cloud/aalam/stock/item/5996/image/_/face-img,Paavay,Black,Cotton,M,Apparel & Accessories > Clothing > Dresses,895.0 INR,1790.0 INR
MIDI711,Black & White Checks Midi,Black & White Checks Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+%26+White+Checks+Midi?id=5997,https://paavay.aalam.cloud/aalam/stock/item/5997/image/_/face-img,Paavay,Black,Cotton,L,Apparel & Accessories > Clothing > Dresses,895.0 INR,1790.0 INR
MIDI712,Black & White Checks Midi,Black & White Checks Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+%26+White+Checks+Midi?id=5998,https://paavay.aalam.cloud/aalam/stock/item/5998/image/_/face-img,Paavay,Black,Cotton,XL,Apparel & Accessories > Clothing > Dresses,895.0 INR,1790.0 INR
MIDI713,Black & White Checks Midi,Black & White Checks Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+%26+White+Checks+Midi?id=5999,https://paavay.aalam.cloud/aalam/stock/item/5999/image/_/face-img,Paavay,Black,Cotton,XXL,Apparel & Accessories > Clothing > Dresses,895.0 INR,1790.0 INR
MIDI714,Black & White Checks Midi,Black & White Checks Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+%26+White+Checks+Midi?id=6000,https://paavay.aalam.cloud/aalam/stock/item/6000/image/_/face-img,Paavay,Black,Cotton,XXXL,Apparel & Accessories > Clothing > Dresses,895.0 INR,1790.0 INR
MAXI715,Rainbow Chiffon Maxi,Rainbow Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Rainbow+Chiffon+Maxi?id=6001,https://paavay.aalam.cloud/aalam/stock/item/6001/image/_/face-img,Paavay,Peach,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MAXI716,Rainbow Chiffon Maxi,Rainbow Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Rainbow+Chiffon+Maxi?id=6002,https://paavay.aalam.cloud/aalam/stock/item/6002/image/_/face-img,Paavay,Peach,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MAXI717,Rainbow Chiffon Maxi,Rainbow Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Rainbow+Chiffon+Maxi?id=6003,https://paavay.aalam.cloud/aalam/stock/item/6003/image/_/face-img,Paavay,Peach,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MAXI718,Rainbow Chiffon Maxi,Rainbow Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Rainbow+Chiffon+Maxi?id=6004,https://paavay.aalam.cloud/aalam/stock/item/6004/image/_/face-img,Paavay,Peach,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MAXI719,Rainbow Chiffon Maxi,Rainbow Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Rainbow+Chiffon+Maxi?id=6005,https://paavay.aalam.cloud/aalam/stock/item/6005/image/_/face-img,Paavay,Peach,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MAXI720,Rainbow Chiffon Maxi,Rainbow Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Rainbow+Chiffon+Maxi?id=6006,https://paavay.aalam.cloud/aalam/stock/item/6006/image/_/face-img,Paavay,Peach,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MAXI721,Rainbow Chiffon Maxi,Rainbow Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Rainbow+Chiffon+Maxi?id=6007,https://paavay.aalam.cloud/aalam/stock/item/6007/image/_/face-img,Paavay,Peach,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MAXI722,Red Drop Chiffon Maxi,Red Drop Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Red+Drop+Chiffon+Maxi?id=6008,https://paavay.aalam.cloud/aalam/stock/item/6008/image/_/face-img,Paavay,RED,Chiffon,XS,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MAXI723,Red Drop Chiffon Maxi,Red Drop Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Red+Drop+Chiffon+Maxi?id=6009,https://paavay.aalam.cloud/aalam/stock/item/6009/image/_/face-img,Paavay,RED,Chiffon,S,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MAXI724,Red Drop Chiffon Maxi,Red Drop Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Red+Drop+Chiffon+Maxi?id=6010,https://paavay.aalam.cloud/aalam/stock/item/6010/image/_/face-img,Paavay,RED,Chiffon,M,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MAXI725,Red Drop Chiffon Maxi,Red Drop Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Red+Drop+Chiffon+Maxi?id=6011,https://paavay.aalam.cloud/aalam/stock/item/6011/image/_/face-img,Paavay,RED,Chiffon,L,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MAXI726,Red Drop Chiffon Maxi,Red Drop Chiffon Maxi,in stock,new,https://paavay.aalam.cloud/store/item/Red+Drop+Chiffon+Maxi?id=6012,https://paavay.aalam.cloud/aalam/stock/item/6012/image/_/face-img,Paavay,RED,Chiffon,XL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MAXI727,Red Drop Chiffon Maxi,Red Drop Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Red+Drop+Chiffon+Maxi?id=6013,https://paavay.aalam.cloud/aalam/stock/item/6013/image/_/face-img,Paavay,RED,Chiffon,XXL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MAXI728,Red Drop Chiffon Maxi,Red Drop Chiffon Maxi,out of stock,new,https://paavay.aalam.cloud/store/item/Red+Drop+Chiffon+Maxi?id=6014,https://paavay.aalam.cloud/aalam/stock/item/6014/image/_/face-img,Paavay,RED,Chiffon,XXXL,Apparel & Accessories > Clothing > Dresses,1776.5 INR,2090.0 INR
MIDI729,Black Front-Slit Casual Midi,Black Front-Slit Casual Midi,out of stock,new,https://paavay.aalam.cloud/store/item/Black+Front-Slit+Casual+Midi?id=6015,https://paavay.aalam.cloud/aalam/stock/item/6015/image/_/face-img,Paavay,Black,Cotton,XS,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
MIDI730,Black Front-Slit Casual Midi,Black Front-Slit Casual Midi,in stock,new,https://paavay.aalam.cloud/store/item/Black+Front-Slit+Casual+Midi?id=6016,https://paavay.aalam.cloud/aalam/stock/item/6016/image/_/face-img,Paavay,Black,Cotton,S,Apparel & Accessories > Clothing > Dresses,1521.5 INR,1790.0 INR
