id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,fb_product_category,gender,age_group,sale price,price
B21-LTP-006-03,Blue Hearts Soft Cotton Pyjama Set For Women,Blue Hearts Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Blue+Hearts+Soft+Cotton+Pyjama+Set+For+Women?id=2986,https://www.zingclothing.in/aalam/stock/item/2986/image/_/face-img,Zing,"Grey,Blue",Cotton,"Heart,Solid",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-006-04,Blue Hearts Soft Cotton Pyjama Set For Women,Blue Hearts Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Blue+Hearts+Soft+Cotton+Pyjama+Set+For+Women?id=2987,https://www.zingclothing.in/aalam/stock/item/2987/image/_/face-img,Zing,"Grey,Blue",Cotton,"Heart,Solid",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-006-05,Blue Hearts Soft Cotton Pyjama Set For Women,Blue Hearts Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Blue+Hearts+Soft+Cotton+Pyjama+Set+For+Women?id=2988,https://www.zingclothing.in/aalam/stock/item/2988/image/_/face-img,Zing,"Blue,Grey",Cotton,"Solid,Heart",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-006-06,Blue Hearts Soft Cotton Pyjama Set For Women,Blue Hearts Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Blue+Hearts+Soft+Cotton+Pyjama+Set+For+Women?id=2989,https://www.zingclothing.in/aalam/stock/item/2989/image/_/face-img,Zing,"Grey,Blue",Cotton,"Heart,Solid",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-006-07,Blue Hearts Soft Cotton Pyjama Set For Women,Blue Hearts Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Blue+Hearts+Soft+Cotton+Pyjama+Set+For+Women?id=2990,https://www.zingclothing.in/aalam/stock/item/2990/image/_/face-img,Zing,"Grey,Blue",Cotton,"Heart,Solid",3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-007-02,Cherries Soft Cotton Pyjama Set For Women,Cherries Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cherries+Soft+Cotton+Pyjama+Set+For+Women?id=2991,https://www.zingclothing.in/aalam/stock/item/2991/image/_/face-img,Zing,Maroon,Cotton,"Solid,Fruit",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-007-03,Cherries Soft Cotton Pyjama Set For Women,Cherries Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cherries+Soft+Cotton+Pyjama+Set+For+Women?id=2992,https://www.zingclothing.in/aalam/stock/item/2992/image/_/face-img,Zing,Maroon,Cotton,"Solid,Fruit",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-007-04,Cherries Soft Cotton Pyjama Set For Women,Cherries Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cherries+Soft+Cotton+Pyjama+Set+For+Women?id=2993,https://www.zingclothing.in/aalam/stock/item/2993/image/_/face-img,Zing,Maroon,Cotton,"Fruit,Solid",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-007-05,Cherries Soft Cotton Pyjama Set For Women,Cherries Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cherries+Soft+Cotton+Pyjama+Set+For+Women?id=2994,https://www.zingclothing.in/aalam/stock/item/2994/image/_/face-img,Zing,Maroon,Cotton,"Fruit,Solid",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-007-06,Cherries Soft Cotton Pyjama Set For Women,Cherries Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cherries+Soft+Cotton+Pyjama+Set+For+Women?id=2995,https://www.zingclothing.in/aalam/stock/item/2995/image/_/face-img,Zing,Maroon,Cotton,"Fruit,Solid",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-007-07,Cherries Soft Cotton Pyjama Set For Women,Cherries Soft Cotton Pyjama Set For Women,out of stock,new,https://www.zingclothing.in/store/item/Cherries+Soft+Cotton+Pyjama+Set+For+Women?id=2996,https://www.zingclothing.in/aalam/stock/item/2996/image/_/face-img,Zing,Maroon,Cotton,"Solid,Fruit",3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-008-02,Brave For You Soft Cotton Pyjama Set For Women,Brave For You Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Brave+For+You+Soft+Cotton+Pyjama+Set+For+Women?id=2997,https://www.zingclothing.in/aalam/stock/item/2997/image/_/face-img,Zing,Red,Cotton,"Cartoon,Fruit",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-008-03,Brave For You Soft Cotton Pyjama Set For Women,Brave For You Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Brave+For+You+Soft+Cotton+Pyjama+Set+For+Women?id=2998,https://www.zingclothing.in/aalam/stock/item/2998/image/_/face-img,Zing,Red,Cotton,"Cartoon,Fruit",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-008-04,Brave For You Soft Cotton Pyjama Set For Women,Brave For You Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Brave+For+You+Soft+Cotton+Pyjama+Set+For+Women?id=2999,https://www.zingclothing.in/aalam/stock/item/2999/image/_/face-img,Zing,Red,Cotton,"Cartoon,Fruit",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-008-05,Brave For You Soft Cotton Pyjama Set For Women,Brave For You Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Brave+For+You+Soft+Cotton+Pyjama+Set+For+Women?id=3000,https://www.zingclothing.in/aalam/stock/item/3000/image/_/face-img,Zing,Red,Cotton,"Fruit,Cartoon",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-008-06,Brave For You Soft Cotton Pyjama Set For Women,Brave For You Soft Cotton Pyjama Set For Women,out of stock,new,https://www.zingclothing.in/store/item/Brave+For+You+Soft+Cotton+Pyjama+Set+For+Women?id=3001,https://www.zingclothing.in/aalam/stock/item/3001/image/_/face-img,Zing,Red,Cotton,"Fruit,Cartoon",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-008-07,Brave For You Soft Cotton Pyjama Set For Women,Brave For You Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Brave+For+You+Soft+Cotton+Pyjama+Set+For+Women?id=3002,https://www.zingclothing.in/aalam/stock/item/3002/image/_/face-img,Zing,Red,Cotton,"Cartoon,Fruit",3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-009-02,Purple Bunny Soft Cotton Pyjama Set For Women,Purple Bunny Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Purple+Bunny+Soft+Cotton+Pyjama+Set+For+Women?id=3003,https://www.zingclothing.in/aalam/stock/item/3003/image/_/face-img,Zing,"Purple,Black",Cotton,"Animal,Polka",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-009-03,Purple Bunny Soft Cotton Pyjama Set For Women,Purple Bunny Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Purple+Bunny+Soft+Cotton+Pyjama+Set+For+Women?id=3004,https://www.zingclothing.in/aalam/stock/item/3004/image/_/face-img,Zing,"Purple,Black",Cotton,"Animal,Polka",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-009-04,Purple Bunny Soft Cotton Pyjama Set For Women,Purple Bunny Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Purple+Bunny+Soft+Cotton+Pyjama+Set+For+Women?id=3005,https://www.zingclothing.in/aalam/stock/item/3005/image/_/face-img,Zing,"Black,Purple",Cotton,"Polka,Animal",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-009-05,Purple Bunny Soft Cotton Pyjama Set For Women,Purple Bunny Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Purple+Bunny+Soft+Cotton+Pyjama+Set+For+Women?id=3006,https://www.zingclothing.in/aalam/stock/item/3006/image/_/face-img,Zing,"Black,Purple",Cotton,"Polka,Animal",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-009-06,Purple Bunny Soft Cotton Pyjama Set For Women,Purple Bunny Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Purple+Bunny+Soft+Cotton+Pyjama+Set+For+Women?id=3007,https://www.zingclothing.in/aalam/stock/item/3007/image/_/face-img,Zing,"Black,Purple",Cotton,"Polka,Animal",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-009-07,Purple Bunny Soft Cotton Pyjama Set For Women,Purple Bunny Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Purple+Bunny+Soft+Cotton+Pyjama+Set+For+Women?id=3008,https://www.zingclothing.in/aalam/stock/item/3008/image/_/face-img,Zing,"Black,Purple",Cotton,"Polka,Animal",3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-010-02,Yellow Banana Soft Cotton Pyjama Set For Women,Yellow Banana Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Yellow+Banana+Soft+Cotton+Pyjama+Set+For+Women?id=3009,https://www.zingclothing.in/aalam/stock/item/3009/image/_/face-img,Zing,"Black,Yellow",Cotton,"Solid,Fruit",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-010-03,Yellow Banana Soft Cotton Pyjama Set For Women,Yellow Banana Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Yellow+Banana+Soft+Cotton+Pyjama+Set+For+Women?id=3010,https://www.zingclothing.in/aalam/stock/item/3010/image/_/face-img,Zing,"Black,Yellow",Cotton,"Fruit,Solid",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-010-04,Yellow Banana Soft Cotton Pyjama Set For Women,Yellow Banana Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Yellow+Banana+Soft+Cotton+Pyjama+Set+For+Women?id=3011,https://www.zingclothing.in/aalam/stock/item/3011/image/_/face-img,Zing,"Black,Yellow",Cotton,"Fruit,Solid",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-010-05,Yellow Banana Soft Cotton Pyjama Set For Women,Yellow Banana Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Yellow+Banana+Soft+Cotton+Pyjama+Set+For+Women?id=3012,https://www.zingclothing.in/aalam/stock/item/3012/image/_/face-img,Zing,"Black,Yellow",Cotton,"Fruit,Solid",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-010-06,Yellow Banana Soft Cotton Pyjama Set For Women,Yellow Banana Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Yellow+Banana+Soft+Cotton+Pyjama+Set+For+Women?id=3013,https://www.zingclothing.in/aalam/stock/item/3013/image/_/face-img,Zing,"Black,Yellow",Cotton,"Fruit,Solid",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-010-07,Yellow Banana Soft Cotton Pyjama Set For Women,Yellow Banana Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Yellow+Banana+Soft+Cotton+Pyjama+Set+For+Women?id=3014,https://www.zingclothing.in/aalam/stock/item/3014/image/_/face-img,Zing,"Black,Yellow",Cotton,"Fruit,Solid",3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-011-02,Cosmic Soft Cotton Pyjama Set For Women,Cosmic Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cosmic+Soft+Cotton+Pyjama+Set+For+Women?id=3015,https://www.zingclothing.in/aalam/stock/item/3015/image/_/face-img,Zing,"Black,Offwhite",Cotton,"Cosmos,Heart",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-011-03,Cosmic Soft Cotton Pyjama Set For Women,Cosmic Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cosmic+Soft+Cotton+Pyjama+Set+For+Women?id=3016,https://www.zingclothing.in/aalam/stock/item/3016/image/_/face-img,Zing,"Black,Offwhite",Cotton,"Cosmos,Heart",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-011-04,Cosmic Soft Cotton Pyjama Set For Women,Cosmic Soft Cotton Pyjama Set For Women,out of stock,new,https://www.zingclothing.in/store/item/Cosmic+Soft+Cotton+Pyjama+Set+For+Women?id=3017,https://www.zingclothing.in/aalam/stock/item/3017/image/_/face-img,Zing,"Black,Offwhite",Cotton,"Heart,Cosmos",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-011-05,Cosmic Soft Cotton Pyjama Set For Women,Cosmic Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cosmic+Soft+Cotton+Pyjama+Set+For+Women?id=3018,https://www.zingclothing.in/aalam/stock/item/3018/image/_/face-img,Zing,"Black,Offwhite",Cotton,"Heart,Cosmos",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-011-06,Cosmic Soft Cotton Pyjama Set For Women,Cosmic Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cosmic+Soft+Cotton+Pyjama+Set+For+Women?id=3019,https://www.zingclothing.in/aalam/stock/item/3019/image/_/face-img,Zing,"Offwhite,Black",Cotton,"Cosmos,Heart",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTP-011-07,Cosmic Soft Cotton Pyjama Set For Women,Cosmic Soft Cotton Pyjama Set For Women,in stock,new,https://www.zingclothing.in/store/item/Cosmic+Soft+Cotton+Pyjama+Set+For+Women?id=3020,https://www.zingclothing.in/aalam/stock/item/3020/image/_/face-img,Zing,"Offwhite,Black",Cotton,"Cosmos,Heart",3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1299.0 INR
B21-LTS-001-02,Minty Polka Soft Cotton Shorts Set,Minty Polka Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Minty+Polka+Soft+Cotton+Shorts+Set?id=3021,https://www.zingclothing.in/aalam/stock/item/3021/image/_/face-img,Zing,"Blue,Green",Cotton,Polka,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-001-03,Minty Polka Soft Cotton Shorts Set,Minty Polka Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Minty+Polka+Soft+Cotton+Shorts+Set?id=3022,https://www.zingclothing.in/aalam/stock/item/3022/image/_/face-img,Zing,"Blue,Green",Cotton,Polka,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-001-04,Minty Polka Soft Cotton Shorts Set,Minty Polka Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Minty+Polka+Soft+Cotton+Shorts+Set?id=3023,https://www.zingclothing.in/aalam/stock/item/3023/image/_/face-img,Zing,"Blue,Green",Cotton,Polka,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-001-05,Minty Polka Soft Cotton Shorts Set,Minty Polka Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Minty+Polka+Soft+Cotton+Shorts+Set?id=3024,https://www.zingclothing.in/aalam/stock/item/3024/image/_/face-img,Zing,"Blue,Green",Cotton,Polka,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-001-06,Minty Polka Soft Cotton Shorts Set,Minty Polka Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Minty+Polka+Soft+Cotton+Shorts+Set?id=3025,https://www.zingclothing.in/aalam/stock/item/3025/image/_/face-img,Zing,"Blue,Green",Cotton,Polka,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-001-07,Minty Polka Soft Cotton Shorts Set,Minty Polka Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Minty+Polka+Soft+Cotton+Shorts+Set?id=3026,https://www.zingclothing.in/aalam/stock/item/3026/image/_/face-img,Zing,"Blue,Green",Cotton,Polka,3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-002-02,Purple Dreams Soft Cotton Shorts Set,Purple Dreams Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Purple+Dreams+Soft+Cotton+Shorts+Set?id=3027,https://www.zingclothing.in/aalam/stock/item/3027/image/_/face-img,Zing,"Purple,Beige,Black",Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-002-03,Purple Dreams Soft Cotton Shorts Set,Purple Dreams Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Purple+Dreams+Soft+Cotton+Shorts+Set?id=3028,https://www.zingclothing.in/aalam/stock/item/3028/image/_/face-img,Zing,"Purple,Beige,Black",Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-002-04,Purple Dreams Soft Cotton Shorts Set,Purple Dreams Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Purple+Dreams+Soft+Cotton+Shorts+Set?id=3029,https://www.zingclothing.in/aalam/stock/item/3029/image/_/face-img,Zing,"Purple,Beige,Black",Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-002-05,Purple Dreams Soft Cotton Shorts Set,Purple Dreams Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Purple+Dreams+Soft+Cotton+Shorts+Set?id=3030,https://www.zingclothing.in/aalam/stock/item/3030/image/_/face-img,Zing,"Black,Purple,Beige",Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-002-06,Purple Dreams Soft Cotton Shorts Set,Purple Dreams Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Purple+Dreams+Soft+Cotton+Shorts+Set?id=3031,https://www.zingclothing.in/aalam/stock/item/3031/image/_/face-img,Zing,"Black,Purple,Beige",Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-002-07,Purple Dreams Soft Cotton Shorts Set,Purple Dreams Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Purple+Dreams+Soft+Cotton+Shorts+Set?id=3032,https://www.zingclothing.in/aalam/stock/item/3032/image/_/face-img,Zing,"Black,Purple,Beige",Cotton,Floral,3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-003-02,Yellow Daisy Soft Cotton Shorts Set,Yellow Daisy Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Yellow+Daisy+Soft+Cotton+Shorts+Set?id=3033,https://www.zingclothing.in/aalam/stock/item/3033/image/_/face-img,Zing,Yellow,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-003-03,Yellow Daisy Soft Cotton Shorts Set,Yellow Daisy Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Yellow+Daisy+Soft+Cotton+Shorts+Set?id=3034,https://www.zingclothing.in/aalam/stock/item/3034/image/_/face-img,Zing,Yellow,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-003-04,Yellow Daisy Soft Cotton Shorts Set,Yellow Daisy Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Yellow+Daisy+Soft+Cotton+Shorts+Set?id=3035,https://www.zingclothing.in/aalam/stock/item/3035/image/_/face-img,Zing,Yellow,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-003-05,Yellow Daisy Soft Cotton Shorts Set,Yellow Daisy Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Yellow+Daisy+Soft+Cotton+Shorts+Set?id=3036,https://www.zingclothing.in/aalam/stock/item/3036/image/_/face-img,Zing,Yellow,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-003-06,Yellow Daisy Soft Cotton Shorts Set,Yellow Daisy Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Yellow+Daisy+Soft+Cotton+Shorts+Set?id=3037,https://www.zingclothing.in/aalam/stock/item/3037/image/_/face-img,Zing,Yellow,Cotton,Floral,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-003-07,Yellow Daisy Soft Cotton Shorts Set,Yellow Daisy Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Yellow+Daisy+Soft+Cotton+Shorts+Set?id=3038,https://www.zingclothing.in/aalam/stock/item/3038/image/_/face-img,Zing,Yellow,Cotton,Floral,3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-004-02,Wednesday Black Soft Cotton Shorts Set,Wednesday Black Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Wednesday+Black+Soft+Cotton+Shorts+Set?id=3039,https://www.zingclothing.in/aalam/stock/item/3039/image/_/face-img,Zing,Black,Cotton,"Character,Text",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-004-03,Wednesday Black Soft Cotton Shorts Set,Wednesday Black Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Wednesday+Black+Soft+Cotton+Shorts+Set?id=3040,https://www.zingclothing.in/aalam/stock/item/3040/image/_/face-img,Zing,Black,Cotton,"Character,Text",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-004-04,Wednesday Black Soft Cotton Shorts Set,Wednesday Black Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Wednesday+Black+Soft+Cotton+Shorts+Set?id=3041,https://www.zingclothing.in/aalam/stock/item/3041/image/_/face-img,Zing,Black,Cotton,"Character,Text",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-004-05,Wednesday Black Soft Cotton Shorts Set,Wednesday Black Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Wednesday+Black+Soft+Cotton+Shorts+Set?id=3042,https://www.zingclothing.in/aalam/stock/item/3042/image/_/face-img,Zing,Black,Cotton,"Character,Text",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-004-06,Wednesday Black Soft Cotton Shorts Set,Wednesday Black Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Wednesday+Black+Soft+Cotton+Shorts+Set?id=3043,https://www.zingclothing.in/aalam/stock/item/3043/image/_/face-img,Zing,Black,Cotton,"Character,Text",2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-004-07,Wednesday Black Soft Cotton Shorts Set,Wednesday Black Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Wednesday+Black+Soft+Cotton+Shorts+Set?id=3044,https://www.zingclothing.in/aalam/stock/item/3044/image/_/face-img,Zing,Black,Cotton,"Character,Text",3XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-005-02,Breezy Blue Soft Cotton Shorts Set,Breezy Blue Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Breezy+Blue+Soft+Cotton+Shorts+Set?id=3045,https://www.zingclothing.in/aalam/stock/item/3045/image/_/face-img,Zing,Blue,Cotton,Abstract,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-005-03,Breezy Blue Soft Cotton Shorts Set,Breezy Blue Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Breezy+Blue+Soft+Cotton+Shorts+Set?id=3046,https://www.zingclothing.in/aalam/stock/item/3046/image/_/face-img,Zing,Blue,Cotton,Abstract,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-005-04,Breezy Blue Soft Cotton Shorts Set,Breezy Blue Soft Cotton Shorts Set,in stock,new,https://www.zingclothing.in/store/item/Breezy+Blue+Soft+Cotton+Shorts+Set?id=3047,https://www.zingclothing.in/aalam/stock/item/3047/image/_/face-img,Zing,Blue,Cotton,Abstract,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-005-05,Breezy Blue Soft Cotton Shorts Set,Breezy Blue Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Breezy+Blue+Soft+Cotton+Shorts+Set?id=3048,https://www.zingclothing.in/aalam/stock/item/3048/image/_/face-img,Zing,Blue,Cotton,Abstract,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
B21-LTS-005-06,Breezy Blue Soft Cotton Shorts Set,Breezy Blue Soft Cotton Shorts Set,out of stock,new,https://www.zingclothing.in/store/item/Breezy+Blue+Soft+Cotton+Shorts+Set?id=3049,https://www.zingclothing.in/aalam/stock/item/3049/image/_/face-img,Zing,Blue,Cotton,Abstract,2XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1199.0 INR
