id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,gender,age_group,price
B25-0KP-114-03,Striped Blue Blossom Kurta Set-Cotton,Striped Blue Blossom Kurta Set-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Striped+Blue+Blossom+Kurta+Set?id=3824,https://www.zingclothing.in/aalam/stock/item/3824/image/_/face-img,Zing,Blue,Cotton,Floral Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1625.00 INR
B25-0KP-114-04,Striped Blue Blossom Kurta Set-Cotton,Striped Blue Blossom Kurta Set-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Striped+Blue+Blossom+Kurta+Set?id=3825,https://www.zingclothing.in/aalam/stock/item/3825/image/_/face-img,Zing,Blue,Cotton,Floral Print,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1625.00 INR
B25-0KP-114-05,Striped Blue Blossom Kurta Set-Cotton,Striped Blue Blossom Kurta Set-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Striped+Blue+Blossom+Kurta+Set?id=3826,https://www.zingclothing.in/aalam/stock/item/3826/image/_/face-img,Zing,Blue,Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1625.00 INR
B25-0KP-114-06,Striped Blue Blossom Kurta Set-Cotton,Striped Blue Blossom Kurta Set-Cotton,in stock,new,https://www.zingclothing.in/store/item/Striped+Blue+Blossom+Kurta+Set?id=3827,https://www.zingclothing.in/aalam/stock/item/3827/image/_/face-img,Zing,Blue,Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1625.00 INR
B25-0KP-114-07,Striped Blue Blossom Kurta Set-Cotton,Striped Blue Blossom Kurta Set-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Striped+Blue+Blossom+Kurta+Set?id=3828,https://www.zingclothing.in/aalam/stock/item/3828/image/_/face-img,Zing,Blue,Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1625.00 INR
B25-0KP-114-08,Striped Blue Blossom Kurta Set-Cotton,Striped Blue Blossom Kurta Set-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Striped+Blue+Blossom+Kurta+Set?id=3829,https://www.zingclothing.in/aalam/stock/item/3829/image/_/face-img,Zing,Blue,Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,1625.00 INR
B25-0KP-115-01,Modal Red Bloom Floral Kurta Set-Modal Silk,Modal Red Bloom Floral Kurta Set-Modal Silk,in stock,new,https://www.zingclothing.in/store/item/Modal+Red+Bloom+Floral+Kurta+Set?id=3830,https://www.zingclothing.in/aalam/stock/item/3830/image/_/face-img,Zing,Red,Modal Silk,Floral Print,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2340.00 INR
B25-0KP-115-02,Modal Red Bloom Floral Kurta Set-Modal Silk,Modal Red Bloom Floral Kurta Set-Modal Silk,in stock,new,https://www.zingclothing.in/store/item/Modal+Red+Bloom+Floral+Kurta+Set?id=3831,https://www.zingclothing.in/aalam/stock/item/3831/image/_/face-img,Zing,Red,Modal Silk,Floral Print,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2340.00 INR
B25-0KP-115-03,Modal Red Bloom Floral Kurta Set-Modal Silk,Modal Red Bloom Floral Kurta Set-Modal Silk,in stock,new,https://www.zingclothing.in/store/item/Modal+Red+Bloom+Floral+Kurta+Set?id=3832,https://www.zingclothing.in/aalam/stock/item/3832/image/_/face-img,Zing,Red,Modal Silk,Floral Print,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2340.00 INR
B25-0KP-115-04,Modal Red Bloom Floral Kurta Set-Modal Silk,Modal Red Bloom Floral Kurta Set-Modal Silk,in stock,new,https://www.zingclothing.in/store/item/Modal+Red+Bloom+Floral+Kurta+Set?id=3833,https://www.zingclothing.in/aalam/stock/item/3833/image/_/face-img,Zing,Red,Modal Silk,Floral Print,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2340.00 INR
B25-0KP-115-05,Modal Red Bloom Floral Kurta Set-Modal Silk,Modal Red Bloom Floral Kurta Set-Modal Silk,out of stock,new,https://www.zingclothing.in/store/item/Modal+Red+Bloom+Floral+Kurta+Set?id=3834,https://www.zingclothing.in/aalam/stock/item/3834/image/_/face-img,Zing,Red,Modal Silk,Floral Print,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2340.00 INR
B25-0KP-115-06,Modal Red Bloom Floral Kurta Set-Modal Silk,Modal Red Bloom Floral Kurta Set-Modal Silk,out of stock,new,https://www.zingclothing.in/store/item/Modal+Red+Bloom+Floral+Kurta+Set?id=3835,https://www.zingclothing.in/aalam/stock/item/3835/image/_/face-img,Zing,Red,Modal Silk,Floral Print,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2340.00 INR
B25-0KP-115-07,Modal Red Bloom Floral Kurta Set-Modal Silk,Modal Red Bloom Floral Kurta Set-Modal Silk,out of stock,new,https://www.zingclothing.in/store/item/Modal+Red+Bloom+Floral+Kurta+Set?id=3836,https://www.zingclothing.in/aalam/stock/item/3836/image/_/face-img,Zing,Red,Modal Silk,Floral Print,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2340.00 INR
B25-0KP-115-08,Modal Red Bloom Floral Kurta Set-Modal Silk,Modal Red Bloom Floral Kurta Set-Modal Silk,out of stock,new,https://www.zingclothing.in/store/item/Modal+Red+Bloom+Floral+Kurta+Set?id=3837,https://www.zingclothing.in/aalam/stock/item/3837/image/_/face-img,Zing,Red,Modal Silk,Floral Print,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2340.00 INR
B20-0KP-091-01,Classy Solid Maroon Kurta Set with Dupatta-Cotton,Classy Solid Maroon Kurta Set with Dupatta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Classy+Solid+Maroon+Kurta+Set+with+Dupatta?id=3838,https://www.zingclothing.in/aalam/stock/item/3838/image/_/face-img,Zing,"Red,Blue",Cotton,Solid,XS,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2262.00 INR
B20-0KP-091-02,Classy Solid Maroon Kurta Set with Dupatta-Cotton,Classy Solid Maroon Kurta Set with Dupatta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Classy+Solid+Maroon+Kurta+Set+with+Dupatta?id=3839,https://www.zingclothing.in/aalam/stock/item/3839/image/_/face-img,Zing,"Blue,Red",Cotton,Solid,S,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2262.00 INR
B20-0KP-091-03,Classy Solid Maroon Kurta Set with Dupatta-Cotton,Classy Solid Maroon Kurta Set with Dupatta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Classy+Solid+Maroon+Kurta+Set+with+Dupatta?id=3840,https://www.zingclothing.in/aalam/stock/item/3840/image/_/face-img,Zing,"Blue,Red",Cotton,Solid,M,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2262.00 INR
B20-0KP-091-04,Classy Solid Maroon Kurta Set with Dupatta-Cotton,Classy Solid Maroon Kurta Set with Dupatta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Classy+Solid+Maroon+Kurta+Set+with+Dupatta?id=3841,https://www.zingclothing.in/aalam/stock/item/3841/image/_/face-img,Zing,"Blue,Red",Cotton,Solid,L,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2262.00 INR
B20-0KP-091-05,Classy Solid Maroon Kurta Set with Dupatta-Cotton,Classy Solid Maroon Kurta Set with Dupatta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Classy+Solid+Maroon+Kurta+Set+with+Dupatta?id=3842,https://www.zingclothing.in/aalam/stock/item/3842/image/_/face-img,Zing,"Blue,Red",Cotton,Solid,XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2262.00 INR
B20-0KP-091-06,Classy Solid Maroon Kurta Set with Dupatta-Cotton,Classy Solid Maroon Kurta Set with Dupatta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Classy+Solid+Maroon+Kurta+Set+with+Dupatta?id=3843,https://www.zingclothing.in/aalam/stock/item/3843/image/_/face-img,Zing,"Blue,Red",Cotton,Solid,2XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2262.00 INR
B20-0KP-091-07,Classy Solid Maroon Kurta Set with Dupatta-Cotton,Classy Solid Maroon Kurta Set with Dupatta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Classy+Solid+Maroon+Kurta+Set+with+Dupatta?id=3844,https://www.zingclothing.in/aalam/stock/item/3844/image/_/face-img,Zing,"Blue,Red",Cotton,Solid,3XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2262.00 INR
B20-0KP-091-08,Classy Solid Maroon Kurta Set with Dupatta-Cotton,Classy Solid Maroon Kurta Set with Dupatta-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Classy+Solid+Maroon+Kurta+Set+with+Dupatta?id=3845,https://www.zingclothing.in/aalam/stock/item/3845/image/_/face-img,Zing,"Blue,Red",Cotton,Solid,4XL,Apparel & Accessories > Clothing > Traditional & Ceremonial Clothing,Female,adult,2262.00 INR
B25-0DR-031-01,Green Vine Floral Printed Dress-Cotton,Green Vine Floral Printed Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Vine+Floral+Printed+Dress?id=3846,https://www.zingclothing.in/aalam/stock/item/3846/image/_/face-img,Zing,Green,Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Dresses,Female,adult,1470.00 INR
B25-0DR-031-02,Green Vine Floral Printed Dress-Cotton,Green Vine Floral Printed Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Vine+Floral+Printed+Dress?id=3847,https://www.zingclothing.in/aalam/stock/item/3847/image/_/face-img,Zing,Green,Cotton,Floral Print,S,Apparel & Accessories > Clothing > Dresses,Female,adult,1470.00 INR
B25-0DR-031-03,Green Vine Floral Printed Dress-Cotton,Green Vine Floral Printed Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Vine+Floral+Printed+Dress?id=3848,https://www.zingclothing.in/aalam/stock/item/3848/image/_/face-img,Zing,Green,Cotton,Floral Print,M,Apparel & Accessories > Clothing > Dresses,Female,adult,1470.00 INR
B25-0DR-031-04,Green Vine Floral Printed Dress-Cotton,Green Vine Floral Printed Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Vine+Floral+Printed+Dress?id=3849,https://www.zingclothing.in/aalam/stock/item/3849/image/_/face-img,Zing,Green,Cotton,Floral Print,L,Apparel & Accessories > Clothing > Dresses,Female,adult,1470.00 INR
B25-0DR-031-05,Green Vine Floral Printed Dress-Cotton,Green Vine Floral Printed Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Vine+Floral+Printed+Dress?id=3850,https://www.zingclothing.in/aalam/stock/item/3850/image/_/face-img,Zing,Green,Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1470.00 INR
B25-0DR-031-06,Green Vine Floral Printed Dress-Cotton,Green Vine Floral Printed Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Vine+Floral+Printed+Dress?id=3851,https://www.zingclothing.in/aalam/stock/item/3851/image/_/face-img,Zing,Green,Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1470.00 INR
B25-0DR-031-07,Green Vine Floral Printed Dress-Cotton,Green Vine Floral Printed Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Vine+Floral+Printed+Dress?id=3852,https://www.zingclothing.in/aalam/stock/item/3852/image/_/face-img,Zing,Green,Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1470.00 INR
B25-0DR-031-08,Green Vine Floral Printed Dress-Cotton,Green Vine Floral Printed Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Green+Vine+Floral+Printed+Dress?id=3853,https://www.zingclothing.in/aalam/stock/item/3853/image/_/face-img,Zing,Green,Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1470.00 INR
B25-0DR-032-01,Monochrome Floral Printed Wrap Dress-Cotton,Monochrome Floral Printed Wrap Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochrome+Floral+Printed+Wrap+Dress?id=3854,https://www.zingclothing.in/aalam/stock/item/3854/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-032-02,Monochrome Floral Printed Wrap Dress-Cotton,Monochrome Floral Printed Wrap Dress-Cotton,in stock,new,https://www.zingclothing.in/store/item/Monochrome+Floral+Printed+Wrap+Dress?id=3855,https://www.zingclothing.in/aalam/stock/item/3855/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,S,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-032-03,Monochrome Floral Printed Wrap Dress-Cotton,Monochrome Floral Printed Wrap Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochrome+Floral+Printed+Wrap+Dress?id=3856,https://www.zingclothing.in/aalam/stock/item/3856/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,M,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-032-04,Monochrome Floral Printed Wrap Dress-Cotton,Monochrome Floral Printed Wrap Dress-Cotton,in stock,new,https://www.zingclothing.in/store/item/Monochrome+Floral+Printed+Wrap+Dress?id=3857,https://www.zingclothing.in/aalam/stock/item/3857/image/_/face-img,Zing,"White,Black",Cotton,Floral Print,L,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-032-05,Monochrome Floral Printed Wrap Dress-Cotton,Monochrome Floral Printed Wrap Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochrome+Floral+Printed+Wrap+Dress?id=3858,https://www.zingclothing.in/aalam/stock/item/3858/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-032-06,Monochrome Floral Printed Wrap Dress-Cotton,Monochrome Floral Printed Wrap Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochrome+Floral+Printed+Wrap+Dress?id=3859,https://www.zingclothing.in/aalam/stock/item/3859/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-032-07,Monochrome Floral Printed Wrap Dress-Cotton,Monochrome Floral Printed Wrap Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochrome+Floral+Printed+Wrap+Dress?id=3860,https://www.zingclothing.in/aalam/stock/item/3860/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-032-08,Monochrome Floral Printed Wrap Dress-Cotton,Monochrome Floral Printed Wrap Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochrome+Floral+Printed+Wrap+Dress?id=3861,https://www.zingclothing.in/aalam/stock/item/3861/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-033-01,Purple White Rose Bloom Dress-Cotton,Purple White Rose Bloom Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Purple+White+Rose+Bloom+Dress?id=3862,https://www.zingclothing.in/aalam/stock/item/3862/image/_/face-img,Zing,Purple,Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-033-02,Purple White Rose Bloom Dress-Cotton,Purple White Rose Bloom Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Purple+White+Rose+Bloom+Dress?id=3863,https://www.zingclothing.in/aalam/stock/item/3863/image/_/face-img,Zing,Purple,Cotton,Floral Print,S,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-033-03,Purple White Rose Bloom Dress-Cotton,Purple White Rose Bloom Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Purple+White+Rose+Bloom+Dress?id=3864,https://www.zingclothing.in/aalam/stock/item/3864/image/_/face-img,Zing,Purple,Cotton,Floral Print,M,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-033-04,Purple White Rose Bloom Dress-Cotton,Purple White Rose Bloom Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Purple+White+Rose+Bloom+Dress?id=3865,https://www.zingclothing.in/aalam/stock/item/3865/image/_/face-img,Zing,Purple,Cotton,Floral Print,L,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-033-05,Purple White Rose Bloom Dress-Cotton,Purple White Rose Bloom Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Purple+White+Rose+Bloom+Dress?id=3866,https://www.zingclothing.in/aalam/stock/item/3866/image/_/face-img,Zing,Purple,Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-033-06,Purple White Rose Bloom Dress-Cotton,Purple White Rose Bloom Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Purple+White+Rose+Bloom+Dress?id=3867,https://www.zingclothing.in/aalam/stock/item/3867/image/_/face-img,Zing,Purple,Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-033-07,Purple White Rose Bloom Dress-Cotton,Purple White Rose Bloom Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Purple+White+Rose+Bloom+Dress?id=3868,https://www.zingclothing.in/aalam/stock/item/3868/image/_/face-img,Zing,Purple,Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-0DR-033-08,Purple White Rose Bloom Dress-Cotton,Purple White Rose Bloom Dress-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Purple+White+Rose+Bloom+Dress?id=3869,https://www.zingclothing.in/aalam/stock/item/3869/image/_/face-img,Zing,Purple,Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Dresses,Female,adult,1499.00 INR
B25-00T-020-01,Crimson White Blossom Short Top-Cotton,Crimson White Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Crimson+White+Blossom+Short+Top?id=3870,https://www.zingclothing.in/aalam/stock/item/3870/image/_/face-img,Zing,"Pink,Maroon",Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-020-02,Crimson White Blossom Short Top-Cotton,Crimson White Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Crimson+White+Blossom+Short+Top?id=3871,https://www.zingclothing.in/aalam/stock/item/3871/image/_/face-img,Zing,"Pink,Maroon",Cotton,Floral Print,S,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-020-03,Crimson White Blossom Short Top-Cotton,Crimson White Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Crimson+White+Blossom+Short+Top?id=3872,https://www.zingclothing.in/aalam/stock/item/3872/image/_/face-img,Zing,"Maroon,Pink",Cotton,Floral Print,M,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-020-04,Crimson White Blossom Short Top-Cotton,Crimson White Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Crimson+White+Blossom+Short+Top?id=3873,https://www.zingclothing.in/aalam/stock/item/3873/image/_/face-img,Zing,"Maroon,Pink",Cotton,Floral Print,L,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-020-05,Crimson White Blossom Short Top-Cotton,Crimson White Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Crimson+White+Blossom+Short+Top?id=3874,https://www.zingclothing.in/aalam/stock/item/3874/image/_/face-img,Zing,"Maroon,Pink",Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-020-06,Crimson White Blossom Short Top-Cotton,Crimson White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Crimson+White+Blossom+Short+Top?id=3875,https://www.zingclothing.in/aalam/stock/item/3875/image/_/face-img,Zing,"Maroon,Pink",Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-020-07,Crimson White Blossom Short Top-Cotton,Crimson White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Crimson+White+Blossom+Short+Top?id=3876,https://www.zingclothing.in/aalam/stock/item/3876/image/_/face-img,Zing,"Pink,Maroon",Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-020-08,Crimson White Blossom Short Top-Cotton,Crimson White Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Crimson+White+Blossom+Short+Top?id=3877,https://www.zingclothing.in/aalam/stock/item/3877/image/_/face-img,Zing,"Maroon,Pink",Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-021-01,Monochromatic White Blossom Short Top-Cotton,Monochromatic White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochromatic+White+Blossom+Short+Top?id=3878,https://www.zingclothing.in/aalam/stock/item/3878/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-021-02,Monochromatic White Blossom Short Top-Cotton,Monochromatic White Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Monochromatic+White+Blossom+Short+Top?id=3879,https://www.zingclothing.in/aalam/stock/item/3879/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,S,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-021-03,Monochromatic White Blossom Short Top-Cotton,Monochromatic White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochromatic+White+Blossom+Short+Top?id=3880,https://www.zingclothing.in/aalam/stock/item/3880/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,M,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-021-04,Monochromatic White Blossom Short Top-Cotton,Monochromatic White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochromatic+White+Blossom+Short+Top?id=3881,https://www.zingclothing.in/aalam/stock/item/3881/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,L,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-021-05,Monochromatic White Blossom Short Top-Cotton,Monochromatic White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochromatic+White+Blossom+Short+Top?id=3882,https://www.zingclothing.in/aalam/stock/item/3882/image/_/face-img,Zing,"White,Black",Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-021-06,Monochromatic White Blossom Short Top-Cotton,Monochromatic White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochromatic+White+Blossom+Short+Top?id=3883,https://www.zingclothing.in/aalam/stock/item/3883/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-021-07,Monochromatic White Blossom Short Top-Cotton,Monochromatic White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochromatic+White+Blossom+Short+Top?id=3884,https://www.zingclothing.in/aalam/stock/item/3884/image/_/face-img,Zing,"Black,White",Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-021-08,Monochromatic White Blossom Short Top-Cotton,Monochromatic White Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Monochromatic+White+Blossom+Short+Top?id=3885,https://www.zingclothing.in/aalam/stock/item/3885/image/_/face-img,Zing,"White,Black",Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1049.00 INR
B25-00T-022-01,Blue With Yellow Blossom Short Top-Cotton,Blue With Yellow Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Blue+With+Yellow+Blossom+Short+Top?id=3886,https://www.zingclothing.in/aalam/stock/item/3886/image/_/face-img,Zing,Blue,Cotton,Floral Print,XS,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1099.00 INR
B25-00T-022-02,Blue With Yellow Blossom Short Top-Cotton,Blue With Yellow Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Blue+With+Yellow+Blossom+Short+Top?id=3887,https://www.zingclothing.in/aalam/stock/item/3887/image/_/face-img,Zing,Blue,Cotton,Floral Print,S,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1099.00 INR
B25-00T-022-03,Blue With Yellow Blossom Short Top-Cotton,Blue With Yellow Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Blue+With+Yellow+Blossom+Short+Top?id=3888,https://www.zingclothing.in/aalam/stock/item/3888/image/_/face-img,Zing,Blue,Cotton,Floral Print,M,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1099.00 INR
B25-00T-022-04,Blue With Yellow Blossom Short Top-Cotton,Blue With Yellow Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Blue+With+Yellow+Blossom+Short+Top?id=3889,https://www.zingclothing.in/aalam/stock/item/3889/image/_/face-img,Zing,Blue,Cotton,Floral Print,L,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1099.00 INR
B25-00T-022-05,Blue With Yellow Blossom Short Top-Cotton,Blue With Yellow Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+With+Yellow+Blossom+Short+Top?id=3890,https://www.zingclothing.in/aalam/stock/item/3890/image/_/face-img,Zing,Blue,Cotton,Floral Print,XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1099.00 INR
B25-00T-022-06,Blue With Yellow Blossom Short Top-Cotton,Blue With Yellow Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Blue+With+Yellow+Blossom+Short+Top?id=3891,https://www.zingclothing.in/aalam/stock/item/3891/image/_/face-img,Zing,Blue,Cotton,Floral Print,2XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1099.00 INR
B25-00T-022-07,Blue With Yellow Blossom Short Top-Cotton,Blue With Yellow Blossom Short Top-Cotton,out of stock,new,https://www.zingclothing.in/store/item/Blue+With+Yellow+Blossom+Short+Top?id=3892,https://www.zingclothing.in/aalam/stock/item/3892/image/_/face-img,Zing,Blue,Cotton,Floral Print,3XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1099.00 INR
B25-00T-022-08,Blue With Yellow Blossom Short Top-Cotton,Blue With Yellow Blossom Short Top-Cotton,in stock,new,https://www.zingclothing.in/store/item/Blue+With+Yellow+Blossom+Short+Top?id=3893,https://www.zingclothing.in/aalam/stock/item/3893/image/_/face-img,Zing,Blue,Cotton,Floral Print,4XL,Apparel & Accessories > Clothing > Shirts & Tops,Female,adult,1099.00 INR
