id,title,description,availability,condition,link,image_link,brand,color,material,pattern,size,google_product_category,fb_product_category,gender,age_group,sale price,price
A1-0DR-008-XS,Peach Muslin Dress,Peach Muslin Dress,in stock,new,https://www.prathiksham.in/store/item/Peach+Muslin+Dress?id=267,https://www.prathiksham.in/aalam/stock/item/267/image/_/face-img,Prathiksham,PeachPuff,Muslin,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,4500.0 INR
A1-0DR-008-S,Peach Muslin Dress,Peach Muslin Dress,in stock,new,https://www.prathiksham.in/store/item/Peach+Muslin+Dress?id=268,https://www.prathiksham.in/aalam/stock/item/268/image/_/face-img,Prathiksham,PeachPuff,Muslin,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,4500.0 INR
A1-0DR-008-M,Peach Muslin Dress,Peach Muslin Dress,in stock,new,https://www.prathiksham.in/store/item/Peach+Muslin+Dress?id=269,https://www.prathiksham.in/aalam/stock/item/269/image/_/face-img,Prathiksham,PeachPuff,Muslin,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,4500.0 INR
A1-0DR-008-L,Peach Muslin Dress,Peach Muslin Dress,in stock,new,https://www.prathiksham.in/store/item/Peach+Muslin+Dress?id=270,https://www.prathiksham.in/aalam/stock/item/270/image/_/face-img,Prathiksham,PeachPuff,Muslin,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,4500.0 INR
A1-0DR-008-XL,Peach Muslin Dress,Peach Muslin Dress,out of stock,new,https://www.prathiksham.in/store/item/Peach+Muslin+Dress?id=271,https://www.prathiksham.in/aalam/stock/item/271/image/_/face-img,Prathiksham,PeachPuff,Muslin,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,4500.0 INR
A1-0DR-008-XXL,Peach Muslin Dress,Peach Muslin Dress,in stock,new,https://www.prathiksham.in/store/item/Peach+Muslin+Dress?id=272,https://www.prathiksham.in/aalam/stock/item/272/image/_/face-img,Prathiksham,PeachPuff,Muslin,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,4500.0 INR
A1-0KP-008-XS,White & Purple 3 Piece Set,White & Purple 3 Piece Set,in stock,new,https://www.prathiksham.in/store/item/White+%26+Purple+3+Piece+Set?id=273,https://www.prathiksham.in/aalam/stock/item/273/image/_/face-img,Prathiksham,"Teal,White",Pure Cotton,"Handblock,Stripes",XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3450.0 INR
A1-0KP-008-S,White & Purple 3 Piece Set,White & Purple 3 Piece Set,out of stock,new,https://www.prathiksham.in/store/item/White+%26+Purple+3+Piece+Set?id=274,https://www.prathiksham.in/aalam/stock/item/274/image/_/face-img,Prathiksham,"White,Teal",Pure Cotton,"Stripes,Handblock",S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3450.0 INR
A1-0KP-008-M,White & Purple 3 Piece Set,White & Purple 3 Piece Set,out of stock,new,https://www.prathiksham.in/store/item/White+%26+Purple+3+Piece+Set?id=275,https://www.prathiksham.in/aalam/stock/item/275/image/_/face-img,Prathiksham,"Teal,White",Pure Cotton,"Handblock,Stripes",M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3450.0 INR
A1-0KP-008-L,White & Purple 3 Piece Set,White & Purple 3 Piece Set,in stock,new,https://www.prathiksham.in/store/item/White+%26+Purple+3+Piece+Set?id=276,https://www.prathiksham.in/aalam/stock/item/276/image/_/face-img,Prathiksham,"Teal,White",Pure Cotton,"Handblock,Stripes",L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3450.0 INR
A1-0KP-008-XL,White & Purple 3 Piece Set,White & Purple 3 Piece Set,in stock,new,https://www.prathiksham.in/store/item/White+%26+Purple+3+Piece+Set?id=277,https://www.prathiksham.in/aalam/stock/item/277/image/_/face-img,Prathiksham,"White,Teal",Pure Cotton,"Stripes,Handblock",XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3450.0 INR
A1-0KP-008-XXL,White & Purple 3 Piece Set,White & Purple 3 Piece Set,in stock,new,https://www.prathiksham.in/store/item/White+%26+Purple+3+Piece+Set?id=278,https://www.prathiksham.in/aalam/stock/item/278/image/_/face-img,Prathiksham,"Teal,White",Pure Cotton,"Handblock,Stripes",XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3450.0 INR
A1-0CD-011-XS,Purple Ikat Co-Ord Set,Purple Ikat Co-Ord Set,out of stock,new,https://www.prathiksham.in/store/item/Purple+Ikat+Co-Ord+Set?id=279,https://www.prathiksham.in/aalam/stock/item/279/image/_/face-img,Prathiksham,Purple,Cotton,Ikkat,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1400.0 INR
A1-0CD-011-S,Purple Ikat Co-Ord Set,Purple Ikat Co-Ord Set,out of stock,new,https://www.prathiksham.in/store/item/Purple+Ikat+Co-Ord+Set?id=280,https://www.prathiksham.in/aalam/stock/item/280/image/_/face-img,Prathiksham,Purple,Cotton,Ikkat,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1400.0 INR
A1-0CD-011-M,Purple Ikat Co-Ord Set,Purple Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Purple+Ikat+Co-Ord+Set?id=281,https://www.prathiksham.in/aalam/stock/item/281/image/_/face-img,Prathiksham,Purple,Cotton,Ikkat,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1400.0 INR
A1-0CD-011-L,Purple Ikat Co-Ord Set,Purple Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Purple+Ikat+Co-Ord+Set?id=282,https://www.prathiksham.in/aalam/stock/item/282/image/_/face-img,Prathiksham,Purple,Cotton,Ikkat,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1400.0 INR
A1-0CD-011-XL,Purple Ikat Co-Ord Set,Purple Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Purple+Ikat+Co-Ord+Set?id=283,https://www.prathiksham.in/aalam/stock/item/283/image/_/face-img,Prathiksham,Purple,Cotton,Ikkat,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1400.0 INR
A1-0CD-011-XXL,Purple Ikat Co-Ord Set,Purple Ikat Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Purple+Ikat+Co-Ord+Set?id=284,https://www.prathiksham.in/aalam/stock/item/284/image/_/face-img,Prathiksham,Purple,Cotton,Ikkat,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1400.0 INR
A1-00K-011-XS,Yellow Tree Kurta,Yellow Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Tree+Kurta?id=285,https://www.prathiksham.in/aalam/stock/item/285/image/_/face-img,Prathiksham,Yellow,Pure Cotton,Handblock,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1800.0 INR
A1-00K-011-S,Yellow Tree Kurta,Yellow Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Tree+Kurta?id=286,https://www.prathiksham.in/aalam/stock/item/286/image/_/face-img,Prathiksham,Yellow,Pure Cotton,Handblock,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1800.0 INR
A1-00K-011-M,Yellow Tree Kurta,Yellow Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Tree+Kurta?id=287,https://www.prathiksham.in/aalam/stock/item/287/image/_/face-img,Prathiksham,Yellow,Pure Cotton,Handblock,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1800.0 INR
A1-00K-011-L,Yellow Tree Kurta,Yellow Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Tree+Kurta?id=288,https://www.prathiksham.in/aalam/stock/item/288/image/_/face-img,Prathiksham,Yellow,Pure Cotton,Handblock,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1800.0 INR
A1-00K-011-XL,Yellow Tree Kurta,Yellow Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Tree+Kurta?id=289,https://www.prathiksham.in/aalam/stock/item/289/image/_/face-img,Prathiksham,Yellow,Pure Cotton,Handblock,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1800.0 INR
A1-00K-011-XXL,Yellow Tree Kurta,Yellow Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Yellow+Tree+Kurta?id=290,https://www.prathiksham.in/aalam/stock/item/290/image/_/face-img,Prathiksham,Yellow,Pure Cotton,Handblock,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1800.0 INR
A1-00K-012-XS,Purple Tree Kurta,Purple Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Purple+Tree+Kurta?id=291,https://www.prathiksham.in/aalam/stock/item/291/image/_/face-img,Prathiksham,Purple,Pure Cotton,Handblock,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2000.0 INR
A1-00K-012-S,Purple Tree Kurta,Purple Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Purple+Tree+Kurta?id=292,https://www.prathiksham.in/aalam/stock/item/292/image/_/face-img,Prathiksham,Purple,Pure Cotton,Handblock,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2000.0 INR
A1-00K-012-M,Purple Tree Kurta,Purple Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Purple+Tree+Kurta?id=293,https://www.prathiksham.in/aalam/stock/item/293/image/_/face-img,Prathiksham,Purple,Pure Cotton,Handblock,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2000.0 INR
A1-00K-012-L,Purple Tree Kurta,Purple Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Purple+Tree+Kurta?id=294,https://www.prathiksham.in/aalam/stock/item/294/image/_/face-img,Prathiksham,Purple,Pure Cotton,Handblock,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2000.0 INR
A1-00K-012-XL,Purple Tree Kurta,Purple Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Purple+Tree+Kurta?id=295,https://www.prathiksham.in/aalam/stock/item/295/image/_/face-img,Prathiksham,Purple,Pure Cotton,Handblock,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2000.0 INR
A1-00K-012-XXL,Purple Tree Kurta,Purple Tree Kurta,in stock,new,https://www.prathiksham.in/store/item/Purple+Tree+Kurta?id=296,https://www.prathiksham.in/aalam/stock/item/296/image/_/face-img,Prathiksham,Purple,Pure Cotton,Handblock,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2000.0 INR
A1-0KP-009-XS,Bougainvillea Floral Kurta Set,Bougainvillea Floral Kurta Set,out of stock,new,https://www.prathiksham.in/store/item/Bougainvillea+Floral+Kurta+Set?id=297,https://www.prathiksham.in/aalam/stock/item/297/image/_/face-img,Prathiksham,DarkMagenta,Pure Cotton,Handblock,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-009-S,Bougainvillea Floral Kurta Set,Bougainvillea Floral Kurta Set,out of stock,new,https://www.prathiksham.in/store/item/Bougainvillea+Floral+Kurta+Set?id=298,https://www.prathiksham.in/aalam/stock/item/298/image/_/face-img,Prathiksham,DarkMagenta,Pure Cotton,Handblock,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-009-M,Bougainvillea Floral Kurta Set,Bougainvillea Floral Kurta Set,out of stock,new,https://www.prathiksham.in/store/item/Bougainvillea+Floral+Kurta+Set?id=299,https://www.prathiksham.in/aalam/stock/item/299/image/_/face-img,Prathiksham,DarkMagenta,Pure Cotton,Handblock,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-009-L,Bougainvillea Floral Kurta Set,Bougainvillea Floral Kurta Set,out of stock,new,https://www.prathiksham.in/store/item/Bougainvillea+Floral+Kurta+Set?id=300,https://www.prathiksham.in/aalam/stock/item/300/image/_/face-img,Prathiksham,DarkMagenta,Pure Cotton,Handblock,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-009-XL,Bougainvillea Floral Kurta Set,Bougainvillea Floral Kurta Set,out of stock,new,https://www.prathiksham.in/store/item/Bougainvillea+Floral+Kurta+Set?id=301,https://www.prathiksham.in/aalam/stock/item/301/image/_/face-img,Prathiksham,DarkMagenta,Pure Cotton,Handblock,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-0KP-009-XXL,Bougainvillea Floral Kurta Set,Bougainvillea Floral Kurta Set,in stock,new,https://www.prathiksham.in/store/item/Bougainvillea+Floral+Kurta+Set?id=302,https://www.prathiksham.in/aalam/stock/item/302/image/_/face-img,Prathiksham,DarkMagenta,Pure Cotton,Handblock,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3200.0 INR
A1-00K-013-XS,Moss Poet Kurta,Moss Poet Kurta,in stock,new,https://www.prathiksham.in/store/item/Moss+Poet+Kurta?id=303,https://www.prathiksham.in/aalam/stock/item/303/image/_/face-img,Prathiksham,White,Pure Cotton,Handblock,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A1-00K-013-S,Moss Poet Kurta,Moss Poet Kurta,in stock,new,https://www.prathiksham.in/store/item/Moss+Poet+Kurta?id=304,https://www.prathiksham.in/aalam/stock/item/304/image/_/face-img,Prathiksham,White,Pure Cotton,Handblock,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A1-00K-013-M,Moss Poet Kurta,Moss Poet Kurta,in stock,new,https://www.prathiksham.in/store/item/Moss+Poet+Kurta?id=305,https://www.prathiksham.in/aalam/stock/item/305/image/_/face-img,Prathiksham,White,Pure Cotton,Handblock,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A1-00K-013-L,Moss Poet Kurta,Moss Poet Kurta,in stock,new,https://www.prathiksham.in/store/item/Moss+Poet+Kurta?id=306,https://www.prathiksham.in/aalam/stock/item/306/image/_/face-img,Prathiksham,White,Pure Cotton,Handblock,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A1-00K-013-XL,Moss Poet Kurta,Moss Poet Kurta,in stock,new,https://www.prathiksham.in/store/item/Moss+Poet+Kurta?id=307,https://www.prathiksham.in/aalam/stock/item/307/image/_/face-img,Prathiksham,White,Pure Cotton,Handblock,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A1-00K-013-XXL,Moss Poet Kurta,Moss Poet Kurta,in stock,new,https://www.prathiksham.in/store/item/Moss+Poet+Kurta?id=308,https://www.prathiksham.in/aalam/stock/item/308/image/_/face-img,Prathiksham,White,Pure Cotton,Handblock,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2800.0 INR
A1-0DR-009-XS,Sorbet Yellow Dress,Sorbet Yellow Dress,in stock,new,https://www.prathiksham.in/store/item/Sorbet+Yellow+Dress?id=309,https://www.prathiksham.in/aalam/stock/item/309/image/_/face-img,Prathiksham,Bright LemonChiffon,Kota Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5500.0 INR
A1-0DR-009-S,Sorbet Yellow Dress,Sorbet Yellow Dress,in stock,new,https://www.prathiksham.in/store/item/Sorbet+Yellow+Dress?id=310,https://www.prathiksham.in/aalam/stock/item/310/image/_/face-img,Prathiksham,Bright LemonChiffon,Kota Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5500.0 INR
A1-0DR-009-M,Sorbet Yellow Dress,Sorbet Yellow Dress,in stock,new,https://www.prathiksham.in/store/item/Sorbet+Yellow+Dress?id=311,https://www.prathiksham.in/aalam/stock/item/311/image/_/face-img,Prathiksham,Bright LemonChiffon,Kota Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5500.0 INR
A1-0DR-009-L,Sorbet Yellow Dress,Sorbet Yellow Dress,in stock,new,https://www.prathiksham.in/store/item/Sorbet+Yellow+Dress?id=312,https://www.prathiksham.in/aalam/stock/item/312/image/_/face-img,Prathiksham,Bright LemonChiffon,Kota Cotton,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5500.0 INR
A1-0DR-009-XL,Sorbet Yellow Dress,Sorbet Yellow Dress,in stock,new,https://www.prathiksham.in/store/item/Sorbet+Yellow+Dress?id=313,https://www.prathiksham.in/aalam/stock/item/313/image/_/face-img,Prathiksham,Bright LemonChiffon,Kota Cotton,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5500.0 INR
A1-0DR-009-XXL,Sorbet Yellow Dress,Sorbet Yellow Dress,in stock,new,https://www.prathiksham.in/store/item/Sorbet+Yellow+Dress?id=314,https://www.prathiksham.in/aalam/stock/item/314/image/_/face-img,Prathiksham,Bright LemonChiffon,Kota Cotton,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5500.0 INR
A1-00K-014-XS,Leaf Patch Kurta,Leaf Patch Kurta,in stock,new,https://www.prathiksham.in/store/item/Leaf+Patch+Kurta?id=315,https://www.prathiksham.in/aalam/stock/item/315/image/_/face-img,Prathiksham,Black,Muslin,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3199.0 INR
A1-00K-014-S,Leaf Patch Kurta,Leaf Patch Kurta,in stock,new,https://www.prathiksham.in/store/item/Leaf+Patch+Kurta?id=316,https://www.prathiksham.in/aalam/stock/item/316/image/_/face-img,Prathiksham,Black,Muslin,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3199.0 INR
A1-00K-014-M,Leaf Patch Kurta,Leaf Patch Kurta,in stock,new,https://www.prathiksham.in/store/item/Leaf+Patch+Kurta?id=317,https://www.prathiksham.in/aalam/stock/item/317/image/_/face-img,Prathiksham,Black,Muslin,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3199.0 INR
A1-00K-014-L,Leaf Patch Kurta,Leaf Patch Kurta,in stock,new,https://www.prathiksham.in/store/item/Leaf+Patch+Kurta?id=318,https://www.prathiksham.in/aalam/stock/item/318/image/_/face-img,Prathiksham,Black,Muslin,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3199.0 INR
A1-00K-014-XL,Leaf Patch Kurta,Leaf Patch Kurta,in stock,new,https://www.prathiksham.in/store/item/Leaf+Patch+Kurta?id=319,https://www.prathiksham.in/aalam/stock/item/319/image/_/face-img,Prathiksham,Black,Muslin,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3199.0 INR
A1-00K-014-XXL,Leaf Patch Kurta,Leaf Patch Kurta,in stock,new,https://www.prathiksham.in/store/item/Leaf+Patch+Kurta?id=320,https://www.prathiksham.in/aalam/stock/item/320/image/_/face-img,Prathiksham,Black,Muslin,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,3199.0 INR
A1-0DR-010-XS,Blush Green Pleated Dress,Blush Green Pleated Dress,in stock,new,https://www.prathiksham.in/store/item/Blush+Green+Pleated+Dress?id=321,https://www.prathiksham.in/aalam/stock/item/321/image/_/face-img,Prathiksham,MediumAquaMarine,Muslin,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5800.0 INR
A1-0DR-010-S,Blush Green Pleated Dress,Blush Green Pleated Dress,in stock,new,https://www.prathiksham.in/store/item/Blush+Green+Pleated+Dress?id=322,https://www.prathiksham.in/aalam/stock/item/322/image/_/face-img,Prathiksham,MediumAquaMarine,Muslin,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5800.0 INR
A1-0DR-010-M,Blush Green Pleated Dress,Blush Green Pleated Dress,in stock,new,https://www.prathiksham.in/store/item/Blush+Green+Pleated+Dress?id=323,https://www.prathiksham.in/aalam/stock/item/323/image/_/face-img,Prathiksham,MediumAquaMarine,Muslin,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5800.0 INR
A1-0DR-010-L,Blush Green Pleated Dress,Blush Green Pleated Dress,in stock,new,https://www.prathiksham.in/store/item/Blush+Green+Pleated+Dress?id=324,https://www.prathiksham.in/aalam/stock/item/324/image/_/face-img,Prathiksham,MediumAquaMarine,Muslin,Solid,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5800.0 INR
A1-0DR-010-XL,Blush Green Pleated Dress,Blush Green Pleated Dress,in stock,new,https://www.prathiksham.in/store/item/Blush+Green+Pleated+Dress?id=325,https://www.prathiksham.in/aalam/stock/item/325/image/_/face-img,Prathiksham,MediumAquaMarine,Muslin,Solid,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5800.0 INR
A1-0DR-010-XXL,Blush Green Pleated Dress,Blush Green Pleated Dress,in stock,new,https://www.prathiksham.in/store/item/Blush+Green+Pleated+Dress?id=326,https://www.prathiksham.in/aalam/stock/item/326/image/_/face-img,Prathiksham,MediumAquaMarine,Muslin,Solid,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,5800.0 INR
A1-00K-015-XS,Blue Lotus Printed Kurta,Blue Lotus Printed Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Lotus+Printed+Kurta?id=327,https://www.prathiksham.in/aalam/stock/item/327/image/_/face-img,Prathiksham,Aqua,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1367.0 INR
A1-00K-015-S,Blue Lotus Printed Kurta,Blue Lotus Printed Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Lotus+Printed+Kurta?id=328,https://www.prathiksham.in/aalam/stock/item/328/image/_/face-img,Prathiksham,Aqua,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1367.0 INR
A1-00K-015-M,Blue Lotus Printed Kurta,Blue Lotus Printed Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Lotus+Printed+Kurta?id=329,https://www.prathiksham.in/aalam/stock/item/329/image/_/face-img,Prathiksham,Aqua,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1367.0 INR
A1-00K-015-L,Blue Lotus Printed Kurta,Blue Lotus Printed Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Lotus+Printed+Kurta?id=330,https://www.prathiksham.in/aalam/stock/item/330/image/_/face-img,Prathiksham,Aqua,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1367.0 INR
A1-00K-015-XL,Blue Lotus Printed Kurta,Blue Lotus Printed Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Lotus+Printed+Kurta?id=331,https://www.prathiksham.in/aalam/stock/item/331/image/_/face-img,Prathiksham,Aqua,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1367.0 INR
A1-00K-015-XXL,Blue Lotus Printed Kurta,Blue Lotus Printed Kurta,in stock,new,https://www.prathiksham.in/store/item/Blue+Lotus+Printed+Kurta?id=332,https://www.prathiksham.in/aalam/stock/item/332/image/_/face-img,Prathiksham,Aqua,Cotton,Floral,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1367.0 INR
A1-00K-016-XS,Green & Peach Floral Kurta,Green & Peach Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Green+%26+Peach+Floral+Kurta?id=333,https://www.prathiksham.in/aalam/stock/item/333/image/_/face-img,Prathiksham,ForestGreen,Cotton,Floral,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
A1-00K-016-S,Green & Peach Floral Kurta,Green & Peach Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Green+%26+Peach+Floral+Kurta?id=334,https://www.prathiksham.in/aalam/stock/item/334/image/_/face-img,Prathiksham,ForestGreen,Cotton,Floral,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
A1-00K-016-M,Green & Peach Floral Kurta,Green & Peach Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Green+%26+Peach+Floral+Kurta?id=335,https://www.prathiksham.in/aalam/stock/item/335/image/_/face-img,Prathiksham,ForestGreen,Cotton,Floral,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
A1-00K-016-L,Green & Peach Floral Kurta,Green & Peach Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Green+%26+Peach+Floral+Kurta?id=336,https://www.prathiksham.in/aalam/stock/item/336/image/_/face-img,Prathiksham,ForestGreen,Cotton,Floral,L,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
A1-00K-016-XL,Green & Peach Floral Kurta,Green & Peach Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Green+%26+Peach+Floral+Kurta?id=337,https://www.prathiksham.in/aalam/stock/item/337/image/_/face-img,Prathiksham,ForestGreen,Cotton,Floral,XL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
A1-00K-016-XXL,Green & Peach Floral Kurta,Green & Peach Floral Kurta,in stock,new,https://www.prathiksham.in/store/item/Green+%26+Peach+Floral+Kurta?id=338,https://www.prathiksham.in/aalam/stock/item/338/image/_/face-img,Prathiksham,ForestGreen,Cotton,Floral,XXL,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,1599.0 INR
A1-0CD-012-XS,Peach Pleated Kurtha Co-Ord Set,Peach Pleated Kurtha Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Peach+Pleated+Kurtha+Co-Ord+Set?id=339,https://www.prathiksham.in/aalam/stock/item/339/image/_/face-img,Prathiksham,LightPink,Pure Cotton,Solid,XS,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2299.0 INR
A1-0CD-012-S,Peach Pleated Kurtha Co-Ord Set,Peach Pleated Kurtha Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Peach+Pleated+Kurtha+Co-Ord+Set?id=340,https://www.prathiksham.in/aalam/stock/item/340/image/_/face-img,Prathiksham,LightPink,Pure Cotton,Solid,S,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2299.0 INR
A1-0CD-012-M,Peach Pleated Kurtha Co-Ord Set,Peach Pleated Kurtha Co-Ord Set,in stock,new,https://www.prathiksham.in/store/item/Peach+Pleated+Kurtha+Co-Ord+Set?id=341,https://www.prathiksham.in/aalam/stock/item/341/image/_/face-img,Prathiksham,LightPink,Pure Cotton,Solid,M,Apparel & Accessories > Clothing,Clothing & Accessories > Clothing,Female,adult,,2299.0 INR
